2023-10-18 14:35:01,078 [MainThread] INFO ConfigLoader - Using 'cuda:0' device
2023-10-18 14:35:01,188 [MainThread] INFO UNet3DPredict - Loading model from /net/fs01/work01/yasuda/data/multi/230809/best_checkpoint.pytorch...
2023-10-18 14:35:01,775 [MainThread] INFO UNet3DPredict - Using 4 GPUs for prediction
2023-10-18 14:35:01,775 [MainThread] INFO UNet3DPredict - Sending the model to 'cuda:0'
2023-10-18 14:35:14,767 [MainThread] INFO UNet3DPredict - Saving predictions to: /net/fs01/work01/yasuda/data/multi/predictions/231018_sD19/
2023-10-18 14:35:20,534 [MainThread] INFO Dataset - Creating test set loaders...
2023-10-18 14:35:20,534 [MainThread] WARNING Dataset - Cannot find dataset class in the config. Using default 'StandardHDF5Dataset'.
2023-10-18 14:35:20,535 [MainThread] INFO HDF5Dataset - Loading test set from: /net/fs01/work01/yasuda/data/221x1100x1100/4d_raw_resize_sD19.h5...
2023-10-18 14:36:49,993 [MainThread] INFO HDF5Dataset - Input stats: min=0, max=255, mean=127.33685726786582, std=4.205134960616607
2023-10-18 14:36:54,729 [MainThread] INFO Dataset - Slice builder config: {'name': 'SliceBuilder', 'patch_shape': [64, 128, 128], 'stride_shape': [32, 100, 100]}
2023-10-18 14:36:54,944 [MainThread] INFO HDF5Dataset - Number of patches: 1008
2023-10-18 14:36:55,005 [MainThread] INFO Dataset - Number of workers for the dataloader: 8
2023-10-18 14:36:55,006 [MainThread] INFO Dataset - 4 GPUs available. Using batch_size = 4 * 1
2023-10-18 14:36:55,006 [MainThread] INFO Dataset - Batch size for dataloader: 4
2023-10-18 14:36:55,006 [MainThread] INFO Dataset - Loading test set from: /net/fs01/work01/yasuda/data/221x1100x1100/4d_raw_resize_sD19.h5...
2023-10-18 14:36:55,006 [MainThread] INFO UNetPredictor - Processing '/net/fs01/work01/yasuda/data/221x1100x1100/4d_raw_resize_sD19.h5'...
2023-10-18 14:36:55,006 [MainThread] INFO UNetPredictor - Running prediction on 252 batches...
2023-10-18 14:36:55,006 [MainThread] INFO UNetPredictor - The shape of the output prediction maps (CDHW): (4, 253, 1164, 1164)
2023-10-18 14:36:55,006 [MainThread] INFO UNetPredictor - Using patch_halo: (4, 8, 8)
2023-10-18 14:36:55,010 [MainThread] INFO UNetPredictor - Allocating prediction and normalization arrays...
2023-10-18 14:37:02,483 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(0, 128, None), slice(0, 128, None))...
2023-10-18 14:37:15,130 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(32, 96, None), slice(900, 1028, None), slice(400, 528, None))...
2023-10-18 14:37:15,136 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(32, 96, None), slice(900, 1028, None), slice(500, 628, None))...
2023-10-18 14:37:15,142 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(32, 96, None), slice(900, 1028, None), slice(600, 728, None))...
2023-10-18 14:37:15,148 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(32, 96, None), slice(900, 1028, None), slice(700, 828, None))...
2023-10-18 14:37:15,324 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(32, 96, None), slice(900, 1028, None), slice(800, 928, None))...
2023-10-18 14:37:15,330 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(32, 96, None), slice(900, 1028, None), slice(900, 1028, None))...
2023-10-18 14:37:15,336 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(32, 96, None), slice(900, 1028, None), slice(1000, 1128, None))...
2023-10-18 14:37:15,342 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(32, 96, None), slice(900, 1028, None), slice(1036, 1164, None))...
2023-10-18 14:37:15,520 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(32, 96, None), slice(1000, 1128, None), slice(0, 128, None))...
2023-10-18 14:37:15,526 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(32, 96, None), slice(1000, 1128, None), slice(100, 228, None))...
2023-10-18 14:37:15,532 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(32, 96, None), slice(1000, 1128, None), slice(200, 328, None))...
2023-10-18 14:37:15,538 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(32, 96, None), slice(1000, 1128, None), slice(300, 428, None))...
2023-10-18 14:37:15,714 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(32, 96, None), slice(1000, 1128, None), slice(400, 528, None))...
2023-10-18 14:37:15,721 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(32, 96, None), slice(1000, 1128, None), slice(500, 628, None))...
2023-10-18 14:37:15,727 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(32, 96, None), slice(1000, 1128, None), slice(600, 728, None))...
2023-10-18 14:37:15,733 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(32, 96, None), slice(1000, 1128, None), slice(700, 828, None))...
2023-10-18 14:37:15,910 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(32, 96, None), slice(1000, 1128, None), slice(800, 928, None))...
2023-10-18 14:37:15,916 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(32, 96, None), slice(1000, 1128, None), slice(900, 1028, None))...
2023-10-18 14:37:15,922 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(32, 96, None), slice(1000, 1128, None), slice(1000, 1128, None))...
2023-10-18 14:37:15,928 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(32, 96, None), slice(1000, 1128, None), slice(1036, 1164, None))...
2023-10-18 14:37:16,105 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(32, 96, None), slice(1036, 1164, None), slice(0, 128, None))...
2023-10-18 14:37:16,112 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(32, 96, None), slice(1036, 1164, None), slice(100, 228, None))...
2023-10-18 14:37:16,118 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(32, 96, None), slice(1036, 1164, None), slice(200, 328, None))...
2023-10-18 14:37:16,125 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(32, 96, None), slice(1036, 1164, None), slice(300, 428, None))...
2023-10-18 14:37:16,303 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(32, 96, None), slice(1036, 1164, None), slice(400, 528, None))...
2023-10-18 14:37:16,309 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(32, 96, None), slice(1036, 1164, None), slice(500, 628, None))...
2023-10-18 14:37:16,316 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(32, 96, None), slice(1036, 1164, None), slice(600, 728, None))...
2023-10-18 14:37:16,322 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(32, 96, None), slice(1036, 1164, None), slice(700, 828, None))...
2023-10-18 14:37:16,499 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(32, 96, None), slice(1036, 1164, None), slice(800, 928, None))...
2023-10-18 14:37:16,506 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(32, 96, None), slice(1036, 1164, None), slice(900, 1028, None))...
2023-10-18 14:37:16,512 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(32, 96, None), slice(1036, 1164, None), slice(1000, 1128, None))...
2023-10-18 14:37:16,518 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(32, 96, None), slice(1036, 1164, None), slice(1036, 1164, None))...
2023-10-18 14:37:16,696 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(0, 128, None), slice(0, 128, None))...
2023-10-18 14:37:16,733 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(0, 128, None), slice(100, 228, None))...
2023-10-18 14:37:16,740 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(0, 128, None), slice(200, 328, None))...
2023-10-18 14:37:16,746 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(0, 128, None), slice(300, 428, None))...
2023-10-18 14:37:16,923 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(0, 128, None), slice(400, 528, None))...
2023-10-18 14:37:16,929 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(0, 128, None), slice(500, 628, None))...
2023-10-18 14:37:16,936 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(0, 128, None), slice(600, 728, None))...
2023-10-18 14:37:16,942 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(0, 128, None), slice(700, 828, None))...
2023-10-18 14:37:17,120 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(0, 128, None), slice(800, 928, None))...
2023-10-18 14:37:17,126 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(0, 128, None), slice(900, 1028, None))...
2023-10-18 14:37:17,133 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(0, 128, None), slice(1000, 1128, None))...
2023-10-18 14:37:17,139 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(0, 128, None), slice(1036, 1164, None))...
2023-10-18 14:37:17,317 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(100, 228, None), slice(0, 128, None))...
2023-10-18 14:37:17,327 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(100, 228, None), slice(100, 228, None))...
2023-10-18 14:37:17,333 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(100, 228, None), slice(200, 328, None))...
2023-10-18 14:37:17,339 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(100, 228, None), slice(300, 428, None))...
2023-10-18 14:37:17,516 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(100, 228, None), slice(400, 528, None))...
2023-10-18 14:37:17,522 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(100, 228, None), slice(500, 628, None))...
2023-10-18 14:37:17,528 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(100, 228, None), slice(600, 728, None))...
2023-10-18 14:37:17,533 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(100, 228, None), slice(700, 828, None))...
2023-10-18 14:37:17,710 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(100, 228, None), slice(800, 928, None))...
2023-10-18 14:37:17,716 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(100, 228, None), slice(900, 1028, None))...
2023-10-18 14:37:17,722 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(100, 228, None), slice(1000, 1128, None))...
2023-10-18 14:37:17,728 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(100, 228, None), slice(1036, 1164, None))...
2023-10-18 14:37:17,906 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(200, 328, None), slice(0, 128, None))...
2023-10-18 14:37:17,917 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(200, 328, None), slice(100, 228, None))...
2023-10-18 14:37:17,923 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(200, 328, None), slice(200, 328, None))...
2023-10-18 14:37:17,929 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(200, 328, None), slice(300, 428, None))...
2023-10-18 14:37:18,106 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(200, 328, None), slice(400, 528, None))...
2023-10-18 14:37:18,112 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(200, 328, None), slice(500, 628, None))...
2023-10-18 14:37:18,118 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(200, 328, None), slice(600, 728, None))...
2023-10-18 14:37:18,124 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(200, 328, None), slice(700, 828, None))...
2023-10-18 14:37:18,300 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(200, 328, None), slice(800, 928, None))...
2023-10-18 14:37:18,306 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(200, 328, None), slice(900, 1028, None))...
2023-10-18 14:37:18,312 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(200, 328, None), slice(1000, 1128, None))...
2023-10-18 14:37:18,317 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(200, 328, None), slice(1036, 1164, None))...
2023-10-18 14:37:18,493 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(300, 428, None), slice(0, 128, None))...
2023-10-18 14:37:18,503 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(300, 428, None), slice(100, 228, None))...
2023-10-18 14:37:18,509 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(300, 428, None), slice(200, 328, None))...
2023-10-18 14:37:18,515 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(300, 428, None), slice(300, 428, None))...
2023-10-18 14:37:18,693 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(300, 428, None), slice(400, 528, None))...
2023-10-18 14:37:18,699 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(300, 428, None), slice(500, 628, None))...
2023-10-18 14:37:18,704 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(300, 428, None), slice(600, 728, None))...
2023-10-18 14:37:18,710 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(300, 428, None), slice(700, 828, None))...
2023-10-18 14:37:18,886 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(300, 428, None), slice(800, 928, None))...
2023-10-18 14:37:18,892 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(300, 428, None), slice(900, 1028, None))...
2023-10-18 14:37:18,898 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(300, 428, None), slice(1000, 1128, None))...
2023-10-18 14:37:18,904 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(300, 428, None), slice(1036, 1164, None))...
2023-10-18 14:37:19,081 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(400, 528, None), slice(0, 128, None))...
2023-10-18 14:37:19,092 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(400, 528, None), slice(100, 228, None))...
2023-10-18 14:37:19,097 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(400, 528, None), slice(200, 328, None))...
2023-10-18 14:37:19,103 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(400, 528, None), slice(300, 428, None))...
2023-10-18 14:37:19,281 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(400, 528, None), slice(400, 528, None))...
2023-10-18 14:37:19,287 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(400, 528, None), slice(500, 628, None))...
2023-10-18 14:37:19,293 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(400, 528, None), slice(600, 728, None))...
2023-10-18 14:37:19,299 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(400, 528, None), slice(700, 828, None))...
2023-10-18 14:37:19,476 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(400, 528, None), slice(800, 928, None))...
2023-10-18 14:37:19,482 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(400, 528, None), slice(900, 1028, None))...
2023-10-18 14:37:19,488 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(400, 528, None), slice(1000, 1128, None))...
2023-10-18 14:37:19,494 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(400, 528, None), slice(1036, 1164, None))...
2023-10-18 14:37:19,671 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(500, 628, None), slice(0, 128, None))...
2023-10-18 14:37:19,681 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(500, 628, None), slice(100, 228, None))...
2023-10-18 14:37:19,687 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(500, 628, None), slice(200, 328, None))...
2023-10-18 14:37:19,693 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(500, 628, None), slice(300, 428, None))...
2023-10-18 14:37:19,871 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(500, 628, None), slice(400, 528, None))...
2023-10-18 14:37:19,877 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(500, 628, None), slice(500, 628, None))...
2023-10-18 14:37:19,883 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(500, 628, None), slice(600, 728, None))...
2023-10-18 14:37:19,889 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(500, 628, None), slice(700, 828, None))...
2023-10-18 14:37:20,065 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(500, 628, None), slice(800, 928, None))...
2023-10-18 14:37:20,071 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(500, 628, None), slice(900, 1028, None))...
2023-10-18 14:37:20,077 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(500, 628, None), slice(1000, 1128, None))...
2023-10-18 14:37:20,083 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(500, 628, None), slice(1036, 1164, None))...
2023-10-18 14:37:20,258 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(600, 728, None), slice(0, 128, None))...
2023-10-18 14:37:20,268 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(600, 728, None), slice(100, 228, None))...
2023-10-18 14:37:20,274 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(600, 728, None), slice(200, 328, None))...
2023-10-18 14:37:20,280 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(600, 728, None), slice(300, 428, None))...
2023-10-18 14:37:20,458 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(600, 728, None), slice(400, 528, None))...
2023-10-18 14:37:20,464 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(600, 728, None), slice(500, 628, None))...
2023-10-18 14:37:20,470 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(600, 728, None), slice(600, 728, None))...
2023-10-18 14:37:20,476 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(600, 728, None), slice(700, 828, None))...
2023-10-18 14:37:20,652 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(600, 728, None), slice(800, 928, None))...
2023-10-18 14:37:20,658 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(600, 728, None), slice(900, 1028, None))...
2023-10-18 14:37:20,664 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(600, 728, None), slice(1000, 1128, None))...
2023-10-18 14:37:20,669 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(600, 728, None), slice(1036, 1164, None))...
2023-10-18 14:37:20,846 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(700, 828, None), slice(0, 128, None))...
2023-10-18 14:37:20,853 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(700, 828, None), slice(100, 228, None))...
2023-10-18 14:37:20,859 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(700, 828, None), slice(200, 328, None))...
2023-10-18 14:37:20,864 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(700, 828, None), slice(300, 428, None))...
2023-10-18 14:37:21,042 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(700, 828, None), slice(400, 528, None))...
2023-10-18 14:37:21,048 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(700, 828, None), slice(500, 628, None))...
2023-10-18 14:37:21,054 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(700, 828, None), slice(600, 728, None))...
2023-10-18 14:37:21,060 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(700, 828, None), slice(700, 828, None))...
2023-10-18 14:37:21,236 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(700, 828, None), slice(800, 928, None))...
2023-10-18 14:37:21,242 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(700, 828, None), slice(900, 1028, None))...
2023-10-18 14:37:21,248 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(700, 828, None), slice(1000, 1128, None))...
2023-10-18 14:37:21,253 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(700, 828, None), slice(1036, 1164, None))...
2023-10-18 14:37:21,431 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(800, 928, None), slice(0, 128, None))...
2023-10-18 14:37:21,438 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(800, 928, None), slice(100, 228, None))...
2023-10-18 14:37:21,443 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(800, 928, None), slice(200, 328, None))...
2023-10-18 14:37:21,449 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(800, 928, None), slice(300, 428, None))...
2023-10-18 14:37:21,626 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(800, 928, None), slice(400, 528, None))...
2023-10-18 14:37:21,632 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(800, 928, None), slice(500, 628, None))...
2023-10-18 14:37:21,638 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(800, 928, None), slice(600, 728, None))...
2023-10-18 14:37:21,643 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(800, 928, None), slice(700, 828, None))...
2023-10-18 14:37:21,821 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(800, 928, None), slice(800, 928, None))...
2023-10-18 14:37:21,827 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(800, 928, None), slice(900, 1028, None))...
2023-10-18 14:37:21,833 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(800, 928, None), slice(1000, 1128, None))...
2023-10-18 14:37:21,839 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(800, 928, None), slice(1036, 1164, None))...
2023-10-18 14:37:22,017 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(900, 1028, None), slice(0, 128, None))...
2023-10-18 14:37:22,023 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(900, 1028, None), slice(100, 228, None))...
2023-10-18 14:37:22,029 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(900, 1028, None), slice(200, 328, None))...
2023-10-18 14:37:22,035 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(900, 1028, None), slice(300, 428, None))...
2023-10-18 14:37:22,213 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(900, 1028, None), slice(400, 528, None))...
2023-10-18 14:37:22,219 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(900, 1028, None), slice(500, 628, None))...
2023-10-18 14:37:22,225 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(900, 1028, None), slice(600, 728, None))...
2023-10-18 14:37:22,231 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(64, 128, None), slice(900, 1028, None), slice(700, 828, None))...
